VOLTAJE,CORRIENTE,POTENCIA ACTIVA,FACTOR DE POTENCIA,POTENCIA APARENTE
115.779922,14.15503,1596.197754,0.973963,1638.868286
116.310081,10.03046,1089.171753,0.933594,1166.643677
115.971283,16.255894,1833.269775,0.972445,1885.216797
115.940964,15.611702,1780.424072,0.98364,1810.035767
115.92749,15.455873,1761.091919,0.982884,1791.760498
115.97908,15.380358,1753.44165,0.982981,1783.799805
115.95005,15.306989,1743.831055,0.982525,1774.846069
116.080887,15.318911,1747.06897,0.982475,1778.232788
115.776962,15.316512,1742.286987,0.982512,1773.299194
114.119095,23.573048,2628.074951,0.976931,2690.134766
115.86956,15.319812,1746.146729,0.983689,1775.099854
115.808083,15.438134,1756.65271,0.982544,1787.860718
115.832169,15.38612,1750.796997,0.982375,1782.207642
115.760391,15.346216,1746.236694,0.982974,1776.484009
115.842896,15.476089,1761.750977,0.982684,1792.794922
116.163132,15.489409,1769.295532,0.983325,1799.29834
115.955887,15.455356,1761.567871,0.982941,1792.139526
115.693504,19.076406,2180.199219,0.987849,2207.016357
115.32502,19.029095,2168.124756,0.987967,2194.530762
115.724083,19.079626,2181.355225,0.987945,2207.972168
115.284508,19.015787,2165.597412,0.987853,2192.225586
115.372551,19.05714,2172.711182,0.988193,2198.670898
115.222755,19.046961,2168.984619,0.988308,2194.643311
115.512856,19.030828,2171.806641,0.987946,2198.30542
115.228355,18.935284,2155.943115,0.988112,2181.881592
115.287437,18.907103,2153.216309,0.987827,2179.751465
115.346123,16.813833,1872.990112,0.965752,1939.410522
115.674858,13.53364,1505.053589,0.961387,1565.501831
115.542915,13.521779,1502.006714,0.961379,1562.345825
116.049103,9.931016,1075.951416,0.933592,1152.485474
116.177208,9.94498,1078.639526,0.93358,1155.380005
116.204903,9.952453,1079.440308,0.933349,1156.523804
116.034897,9.967027,1077.939209,0.932052,1156.522949
116.134583,10.037798,1087.290649,0.932708,1165.735474
115.978813,9.988764,1080.353882,0.932558,1158.484985
115.891029,9.983966,1078.340698,0.931972,1157.052124
116.064857,10.004144,1083.103638,0.932802,1161.129517
115.86721,9.990742,1080.177368,0.933118,1157.599365
115.980751,9.947868,1075.203613,0.931912,1153.76123
115.777908,9.912009,1069.712402,0.932137,1147.591675
115.962517,9.966125,1077.733887,0.93254,1155.697021
116.283264,9.96806,1082.188232,0.93363,1159.118652
116.43689,9.938409,1081.074585,0.934218,1157.197388
116.265282,9.919426,1075.67041,0.932701,1153.284912
116.372917,9.96405,1081.523071,0.932713,1159.545654
116.527382,10.010549,1088.355103,0.933007,1166.503052
116.50367,9.973092,1084.841675,0.933678,1161.901855
116.764664,10.015964,1092.855713,0.934456,1169.51062
116.411995,9.935509,1079.870972,0.93365,1156.612427
116.704529,10.036964,1093.521484,0.933549,1171.359253
116.469246,9.933677,1079.331543,0.932897,1156.967896
116.8255,9.972127,1087.668701,0.933622,1164.998779
116.451118,9.955758,1081.567383,0.932901,1159.359131
116.430344,9.972283,1082.526489,0.932347,1161.076416
116.231758,9.954536,1079.781372,0.933233,1157.033325
116.821007,9.968977,1087.799316,0.934065,1164.585938
116.3414,9.963084,1081.692871,0.933203,1159.119141
116.163078,9.965599,1080.433472,0.933311,1157.634644
115.887497,16.207788,1831.561401,0.975127,1878.280029
115.966438,15.524152,1769.614868,0.982966,1800.28064
115.827621,15.382779,1750.889648,0.982679,1781.750732
115.94754,15.357913,1750.334839,0.982941,1780.71228
115.8564,15.332646,1745.576904,0.982657,1776.385254
115.474144,15.168542,1719.804199,0.981862,1751.574341
115.934677,15.285222,1741.848877,0.982936,1772.08728
115.913574,15.348362,1748.262207,0.982676,1779.083496
115.98568,15.455606,1762.570557,0.983232,1792.628906
115.859215,15.477244,1762.950439,0.983141,1793.181396
116.028053,15.479481,1764.171265,0.982248,1796.054077
115.87352,15.403535,1754.702881,0.983103,1784.861816
116.003204,15.38133,1754.868774,0.983514,1784.283569
115.813431,15.025975,1717.187134,0.98677,1740.209717
116.116379,15.081849,1727.906372,0.98667,1751.249756
116.238518,15.112444,1732.746094,0.986393,1756.648071
116.01239,15.028365,1720.790161,0.986988,1743.476563
115.889755,15.089541,1725.994995,0.987003,1748.723267
116.092621,15.022921,1720.923706,0.98674,1744.050171
115.918518,14.937712,1708.46875,0.986666,1731.557373
116.140076,14.942971,1712.141724,0.986554,1735.477783
116.320351,14.975757,1718.939941,0.986771,1741.985229
116.046608,14.934647,1709.339478,0.986282,1733.115112
115.925293,14.967778,1711.91272,0.986611,1735.144043
116.467659,10.912726,1152.991333,0.907167,1270.979736
116.672379,9.851159,1036.273926,0.901611,1149.358154
116.471222,9.90593,1039.787231,0.90122,1153.755737
116.495972,9.998082,1050.488525,0.901911,1164.736328
116.44091,10.074776,1058.246216,0.902081,1173.116089
116.557022,10.169041,1069.33252,0.902182,1185.273071
116.2649,10.24204,1073.929688,0.901863,1190.789673
116.553474,10.167742,1069.150879,0.902172,1185.085571
116.484848,10.179932,1069.917603,0.902269,1185.807739
116.427834,10.199286,1070.699829,0.901657,1187.480835
116.290527,10.106963,1057.701294,0.899908,1175.344116
116.277748,9.954287,1042.010498,0.900255,1157.462036
116.376694,9.887346,1035.52124,0.899939,1150.656616
116.651794,9.917018,1041.70813,0.900479,1156.837891
116.41761,9.972861,1045.82666,0.900785,1161.016724
116.147331,10.008418,1047.735229,0.901316,1162.45105
116.459038,9.991867,1048.998535,0.901478,1163.643188
116.538254,9.945736,1044.917114,0.901522,1159.058716
116.387642,9.914138,1039.250732,0.900655,1153.883179
116.330177,9.926399,1039.137695,0.899889,1154.739746
116.442032,9.899474,1037.731323,0.90025,1152.714844
116.448387,9.963776,1044.870361,0.900544,1160.265625
116.450905,9.874137,1035.042603,0.900153,1149.852173
116.662254,9.945644,1046.126099,0.901614,1160.28125
116.432999,9.867384,1033.748169,0.899781,1148.88916
116.245468,9.864338,1031.302368,0.899378,1146.68457
116.451576,9.860284,1033.756592,0.900292,1148.245605
116.189766,9.942571,1038.995239,0.899388,1155.224976
116.410049,9.887941,1036.541138,0.900513,1151.055786
116.277275,9.908368,1037.683472,0.900675,1152.118042
116.433891,9.894543,1037.034912,0.900157,1152.060059
116.505035,9.894431,1039.352295,0.901628,1152.751099
115.700691,15.665134,1786.797607,0.985837,1812.466919
115.841599,15.292024,1750.456421,0.988147,1771.452515
115.804268,15.015032,1716.718994,0.987298,1738.80481
115.624062,14.833917,1692.259521,0.98665,1715.157715
115.840973,14.940125,1708.349731,0.987098,1730.678589
115.891106,14.943949,1709.512085,0.98709,1731.870728
115.903847,14.900166,1704.096924,0.986746,1726.98645
116.096565,14.941813,1712.317261,0.987101,1734.693115
115.856529,14.991925,1714.942017,0.987351,1736.912476
115.91214,15.038681,1720.711426,0.987119,1743.165649
115.744347,14.914844,1703.679688,0.986892,1726.308838
115.588562,14.995727,1711.437744,0.987367,1733.334473
115.796097,14.931461,1706.319214,0.986879,1729.004883
116.011429,15.013935,1718.944336,0.986885,1741.788086
115.767296,14.926943,1705.108643,0.986723,1728.051758
115.898643,14.937632,1709.234619,0.987283,1731.251221
115.699753,14.898767,1701.291016,0.986952,1723.783569
115.747635,14.977499,1710.408081,0.986616,1733.610107
115.77169,14.924519,1705.455078,0.987046,1727.836792
115.644119,14.990243,1711.066162,0.98704,1733.533447
115.602089,16.176661,1837.023926,0.982336,1870.055786
115.266792,15.890027,1793.451538,0.979176,1831.592407
115.59201,15.810758,1789.190186,0.978985,1827.59729
115.733337,15.873794,1798.619751,0.979039,1837.127075
116.141861,10.107565,1118.134399,0.952486,1173.911377
116.229103,10.144557,1123.095459,0.952508,1179.092773
116.225044,10.130291,1121.384644,0.95243,1177.393555
116.319855,10.120378,1120.180298,0.951563,1177.200806
116.215225,10.174761,1125.681885,0.951981,1182.462158
116.006142,10.170432,1122.647949,0.951532,1179.832642
116.178719,10.215671,1129.260864,0.951483,1186.843506
116.258919,10.248578,1133.538452,0.951363,1191.488647
116.17746,10.201609,1128.200317,0.951909,1185.197021
116.236717,10.153087,1123.227173,0.951757,1180.161499
115.944244,10.173428,1122.077759,0.951276,1179.550415
115.967995,10.148685,1120.885864,0.952387,1176.922607
116.100021,10.263933,1134.618408,0.952146,1191.642822
116.085236,10.430263,1152.031372,0.951463,1210.799438
116.263039,10.394146,1149.92749,0.951568,1208.454956
116.39904,10.427357,1155.258789,0.951822,1213.734375
116.213661,10.376283,1147.66394,0.951734,1205.865845
116.145134,10.402252,1149.99231,0.951846,1208.171021
116.024544,10.397817,1148.360596,0.951889,1206.401978
116.048279,10.285555,1136.171753,0.95187,1193.620972
116.163803,10.247703,1132.057129,0.950979,1190.412109
115.831795,10.334535,1138.714355,0.951253,1197.067749
116.000664,10.352839,1142.23584,0.951121,1200.936279
116.050827,10.362214,1144.96521,0.95212,1202.543457
116.070923,10.329624,1141.011963,0.951661,1198.968994
115.863091,10.13543,1116.68042,0.950915,1174.322266
116.079292,10.130267,1118.719238,0.951361,1175.914185
116.502632,10.181053,1129.622803,0.952368,1186.119507
116.052773,10.114224,1117.203125,0.951796,1173.783813
115.992653,10.162945,1122.371216,0.952109,1178.826904
116.127655,10.175082,1124.678589,0.95182,1181.608398
115.733894,16.410177,1866.907471,0.98299,1899.213745
115.528923,16.280542,1843.61853,0.980193,1880.873535
115.532669,16.071375,1818.876099,0.979592,1856.768799
115.732803,15.155035,1731.353027,0.987125,1753.934692
115.802986,15.015763,1716.268555,0.987002,1738.870239
115.530197,15.607375,1774.505615,0.984129,1803.123169
115.629562,15.573563,1770.77771,0.983348,1800.764282
115.625259,15.682323,1784.625732,0.984201,1813.272705
115.596199,15.868586,1805.316895,0.984174,1834.348145
115.640282,15.814775,1800.469971,0.984495,1828.825073
115.275703,15.673856,1777.6875,0.983879,1806.814697
115.611404,15.681656,1783.064575,0.9835,1812.978271
115.3909,15.627284,1774.029297,0.983798,1803.246338
115.678391,15.688847,1785.084473,0.983593,1814.860474
115.621994,15.654909,1780.582275,0.983719,1810.051758
115.616768,15.669322,1782.745605,0.984053,1811.636353
115.485733,15.570793,1769.120483,0.983826,1798.204468
115.613243,15.71979,1788.172119,0.983909,1817.416016
115.649742,15.633414,1778.42749,0.983643,1808.000366
115.614563,15.684905,1783.654663,0.983595,1813.403442
115.633034,15.740511,1790.571167,0.983764,1820.123047
115.639236,15.733127,1789.5802,0.983628,1819.366699
115.727013,15.721365,1790.231567,0.983975,1819.386597
115.725021,15.684538,1784.732788,0.983273,1815.093506
115.546463,15.657748,1779.541504,0.983608,1809.197388
116.236771,10.152872,1101.515381,0.933379,1180.137085
116.168213,10.127771,1097.672485,0.932978,1176.525146
116.141235,10.292991,1115.792114,0.933373,1195.440674
116.292595,10.248035,1113.272217,0.934133,1191.77063
116.386551,10.13561,1101.422729,0.933687,1179.648682
116.411125,10.230356,1111.63855,0.933423,1190.927246
116.324165,10.334462,1121.451782,0.932874,1202.147705
116.401649,10.315279,1120.519043,0.933209,1200.715454
116.288048,10.23205,1110.487549,0.933289,1189.865112
116.347733,10.207537,1106.797241,0.931943,1187.623779
116.224808,10.116863,1097.277466,0.933194,1175.830444
116.195206,10.023708,1085.510986,0.932004,1164.706909
116.112206,10.111692,1095.403687,0.93298,1174.090942
116.16938,10.107765,1095.084351,0.932612,1174.212769
116.200592,10.12526,1097.249634,0.93259,1176.561279
116.24408,10.124559,1096.626587,0.931777,1176.920044
116.074623,10.185886,1102.546753,0.932526,1182.322876
116.115173,10.25091,1110.337891,0.932833,1190.286133
116.166595,10.162536,1100.338379,0.932058,1180.547119
116.246178,10.20481,1107.507202,0.933605,1186.270142
116.126183,10.235097,1108.467285,0.932612,1188.562744
116.11454,10.122562,1096.473999,0.93287,1175.376709
116.074287,10.164806,1100.573853,0.93279,1179.872681
115.848732,10.202909,1102.315918,0.93259,1181.994019
116.23407,10.34244,1121.559937,0.932967,1202.143799
116.389351,10.333292,1122.551392,0.933371,1202.685181
116.064606,10.288968,1113.596558,0.932516,1194.185059
115.949158,10.312346,1114.893799,0.932413,1195.707886
116.197098,10.325285,1119.032593,0.932707,1199.768188
115.955116,10.31021,1113.914429,0.931739,1195.521606
115.991989,10.34717,1119.435181,0.932716,1200.188843
115.854309,10.096394,1090.721436,0.932471,1169.710693
115.593735,17.872206,1886.601563,0.913204,2065.915039
115.350143,15.710722,1785.142822,0.985051,1812.234009
115.613945,15.678999,1783.96167,0.98414,1812.710938
115.080269,15.512161,1756.130737,0.983748,1785.143677
115.461319,15.572579,1770.633423,0.984763,1798.030518
115.302162,15.660819,1778.365479,0.984848,1805.726318
115.394669,15.724603,1786.123413,0.984342,1814.535278
115.432747,15.763102,1792.042725,0.984867,1819.578125
115.434784,15.938181,1811.86499,0.984805,1839.820435
115.570137,15.916647,1811.992188,0.985052,1839.489014
115.460526,15.944708,1813.486694,0.985064,1840.984375
115.389267,15.871802,1804.065918,0.985056,1831.435669
115.571579,15.433537,1762.55603,0.988158,1783.678223
115.40979,15.442632,1760.221924,0.987651,1782.230835
115.502396,15.293553,1744.357788,0.987498,1766.442017
115.869461,15.41152,1764.297363,0.988001,1785.724487
115.651573,15.173919,1732.862183,0.987449,1754.887573
115.63652,15.192384,1734.85498,0.987512,1756.794434
115.635063,15.196027,1734.221069,0.986927,1757.193481
115.561409,15.202907,1734.320313,0.987165,1756.869263
115.734802,15.257997,1743.72998,0.987456,1765.881226
115.686691,15.159333,1731.923096,0.987564,1753.733154
115.663391,15.114406,1725.823242,0.987209,1748.18335
115.513268,15.192545,1733.185791,0.987604,1754.940552
115.699554,15.338925,1752.534058,0.987506,1774.706787
116.050117,9.989577,1044.433594,0.900924,1159.291626
116.250694,10.04356,1052.15918,0.901152,1167.570801
116.062241,9.889206,1032.157715,0.899277,1147.763428
116.240318,9.933766,1039.824707,0.900512,1154.704224
116.13987,9.987891,1043.993042,0.9,1159.992432
116.197098,10.017954,1047.925903,0.900236,1164.057129
116.067017,10.050357,1051.401855,0.901319,1166.514893
116.219833,10.048139,1052.599609,0.901358,1167.792969
115.901855,10.132428,1059.07019,0.901822,1174.367188
116.312256,10.023085,1049.786499,0.90048,1165.807617
115.982414,9.928539,1036.623413,0.900209,1151.536011
116.18325,9.965136,1042.97876,0.900842,1157.78186
116.134735,9.901359,1034.611572,0.899747,1149.891602
116.119568,9.951991,1039.280151,0.899326,1155.62085
116.140587,10.031846,1050.187012,0.901367,1165.104492
116.191353,10.002204,1045.654419,0.899743,1162.169556
116.215485,10.030448,1049.642456,0.900445,1165.693359
115.698441,13.535368,1476.665527,0.942941,1566.020996
115.78054,13.509437,1475.403931,0.943275,1564.129883
115.439598,13.469457,1465.555786,0.942535,1554.908691
115.708397,13.445783,1466.659058,0.94271,1555.789917
115.476517,13.418461,1461.044556,0.942903,1549.51709
115.242073,13.39846,1454.632324,0.942079,1544.066406
115.613541,13.431367,1463.995728,0.942781,1552.8479
116.278839,10.038499,1051.36145,0.900705,1167.265015
116.199242,10.008322,1046.957642,0.900253,1162.959351
116.232773,10.017654,1047.953613,0.90001,1164.379761
116.156258,10.04997,1051.235352,0.900518,1167.366821
116.131851,10.130197,1058.913086,0.900101,1176.438477
116.178505,10.035734,1048.896118,0.899617,1165.936646
116.330566,10.059856,1053.591431,0.900299,1170.268799
116.149223,10.115968,1057.498291,0.900028,1174.961792
115.372162,15.326818,1753.771851,0.991791,1768.288208
115.510307,15.300982,1745.893555,0.98782,1767.421143
115.712212,15.092483,1724.122803,0.987253,1746.384521
115.752861,14.956341,1709.247803,0.987297,1731.239258
115.823891,15.044454,1719.484009,0.986787,1742.507202
115.618118,15.01463,1714.440674,0.987602,1735.963257
115.702255,14.979019,1710.758301,0.987105,1733.106323
115.723106,14.9695,1710.670532,0.987504,1732.317017
115.63517,15.017101,1714.873535,0.987543,1736.505005
115.527657,15.135158,1727.181274,0.987791,1748.529297
115.964188,15.194302,1740.452515,0.987774,1761.994873
115.427521,15.144122,1725.985229,0.987378,1748.048462
115.622444,15.233706,1739.44165,0.987557,1761.358276
115.683846,15.386482,1758.452759,0.987913,1779.967407
115.562355,15.331145,1750.266479,0.9879,1771.703247
115.742569,15.300528,1749.421997,0.987859,1770.922363
115.64576,15.412748,1760.59021,0.987753,1782.418945
115.811409,15.379132,1758.851807,0.98752,1781.078979
115.828499,15.482553,1772.033081,0.988129,1793.320923
115.629784,15.343252,1752.280029,0.98768,1774.136963
115.346596,15.316118,1744.324341,0.987356,1766.662109
115.825127,15.397514,1760.874023,0.987359,1783.419067
115.761589,15.433674,1763.882813,0.98727,1786.626587
116.274193,10.129458,1061.030518,0.900862,1177.794556
116.073769,10.040571,1048.958862,0.900049,1165.446899
116.324554,10.072823,1054.789063,0.900208,1171.716553
116.089462,10.07121,1053.715942,0.901258,1169.161377
116.17746,10.081317,1054.811157,0.900608,1171.221802
116.347198,10.036472,1049.91272,0.899117,1167.715454
116.180046,10.00486,1047.102905,0.900838,1162.365112
115.986526,10.111502,1056.226196,0.900604,1172.797974
116.243416,10.064257,1054.794434,0.901608,1169.903564
116.524887,10.065143,1056.539551,0.900839,1172.8396
116.159866,10.032228,1049.082397,0.900236,1165.342163
116.461174,9.994727,1048.924561,0.90114,1163.997681
116.173264,10.1061,1057.60144,0.900808,1174.058594
